Typical Measured Spectrum of Semrock Di02-R532 Optical Filter	
598.827	0.946458695837178
598.91	0.947297531610781
598.994	0.947429940159496
599.077	0.94919317816723
599.16	0.949958812185016
599.243	0.947580908691923
599.326	0.948849218926338
599.41	0.949180098258801
599.493	0.948568535098621
599.576	0.946493976139269
599.659	0.944851651936369
599.742	0.946109416464481
599.825	0.948037409263874
599.909	0.947291993656138
599.992	0.946445817712999
600.075	0.946157705126296
600.158	0.947587842380178
600.241	0.946603417779068
600.325	0.947736763041235
600.408	0.947939405653509
600.491	0.948377117075041
600.574	0.948256322490053
600.657	0.94870437368999
600.74	0.948057504172692
600.824	0.94753223921772
600.907	0.947042221072381
600.99	0.94713640658111
601.073	0.947258224767202
601.156	0.947427287177754
601.24	0.947181972437535
601.323	0.947250804186009
601.406	0.947035325701809
601.489	0.945572503108231
601.572	0.944478395657858
601.655	0.944929698496997
601.739	0.944989163531725
601.822	0.944593921768673
601.905	0.94669647954447
601.988	0.946627395587598
602.071	0.946066069538043
602.154	0.945637159882603
602.237	0.945373999756534
602.321	0.944817850467376
602.404	0.944955604832134
602.487	0.943734706219547
602.57	0.943806813324454
602.653	0.94452089221337
602.736	0.944945977013831
602.82	0.943406668631918
602.903	0.93963875358418
602.986	0.938411903572926
603.069	0.938902593206568
603.152	0.939649756474214
603.235	0.938432073435726
603.318	0.937365170629219
603.402	0.937377817859794
603.485	0.937661629335975
603.568	0.936491180352874
603.651	0.935470196848585
603.734	0.936729888562161
603.817	0.938374567860256
603.9	0.938452574191963
603.984	0.937463916776407
604.067	0.9375069720618
604.15	0.936947685713599
604.233	0.936518320081766
604.316	0.935693497052465
604.399	0.936910255784525
604.482	0.937284531426096
604.566	0.937870172633219
604.649	0.937304644541337
604.732	0.935169369887129
604.815	0.934032391705813
604.898	0.934895363833176
604.981	0.934639319311925
605.064	0.935318475536387
605.147	0.934979740534869
605.231	0.93555299510204
605.314	0.936132106402914
605.397	0.937207637555761
605.48	0.936049324139795
605.563	0.933748827762638
605.646	0.933987389911287
605.729	0.933308893871385
605.812	0.933509857571187
605.895	0.936098405801815
605.979	0.936553507710752
606.062	0.936030957669384
606.145	0.935814058159149
606.228	0.936949915071896
606.311	0.937948655670531
606.394	0.938391452596711
606.477	0.936976197979037
606.56	0.935011944811166
606.643	0.935996819755231
606.727	0.9380268995966
606.81	0.936702058094268
606.893	0.934351711072283
606.976	0.933346191546535
607.059	0.935681807140395
607.142	0.937468758282
607.225	0.937740367162937
607.308	0.937069513753156
607.391	0.936405074782625
607.474	0.936874162724184
607.557	0.937353335525262
607.641	0.93763104285319
607.724	0.939945376084733
607.807	0.940740319506967
607.89	0.940484441476535
607.973	0.940051039708786
608	0.939694154633996
608.062	0.939710217336204
608.145	0.940966708380191
608.229	0.941775882650221
608.312	0.942183731272122
608.396	0.940721798201852
608.479	0.941892885833104
608.563	0.942778438277544
608.647	0.942729989794695
608.73	0.943245169031499
608.814	0.940664987789061
608.897	0.943520364329333
608.981	0.945384015628464
609.064	0.947172351579003
609.148	0.946452444799674
609.232	0.944822843815509
609.315	0.942662796396272
609.399	0.942756320562374
609.482	0.944368386573308
609.566	0.94483612773288
609.649	0.943652872961694
609.733	0.941664766505273
609.816	0.941592986076022
609.9	0.943559169352865
609.983	0.94402842992575
610.067	0.945545078556677
610.151	0.943655755951106
610.234	0.941101764636255
610.318	0.942372136999287
610.401	0.944365106200212
610.485	0.943585359826734
610.568	0.943792076229387
610.652	0.943680660179925
610.735	0.941204910151295
610.819	0.938021736253012
610.902	0.939509891671804
610.986	0.942241527568292
611.069	0.943305481306699
611.153	0.943964248778255
611.236	0.942518586661304
611.32	0.939912866610942
611.404	0.937843976614978
611.487	0.936632079040028
611.571	0.936204746066417
611.654	0.93563599774074
611.738	0.936788527741009
611.821	0.936317933629304
611.905	0.937622074536652
611.988	0.939034548196588
612.072	0.938774832178947
612.155	0.937529248623991
612.239	0.935873772131913
612.322	0.93763779721282
612.406	0.938736397978815
612.489	0.937577126059851
612.573	0.937199312012444
612.656	0.937277661103119
612.74	0.936034344622379
612.823	0.935423397612616
612.907	0.934848868912369
612.99	0.936122391949395
613.074	0.935983076087762
613.157	0.934719602723977
613.241	0.935281446167949
613.324	0.934950181038179
613.408	0.93600798420605
613.491	0.937959848793138
613.575	0.938398131680046
613.658	0.937678760597033
613.742	0.938657459157842
613.825	0.936189261861658
613.909	0.934576909885002
613.992	0.93394853367156
614.076	0.934924616065411
614.159	0.936430525661741
614.243	0.935379368044145
614.326	0.935677653916395
614.41	0.935816012882591
614.493	0.936029688000574
614.577	0.937483435266497
614.66	0.938745253247578
614.744	0.938836729855886
614.827	0.939260784211529
614.911	0.937985403202035
614.994	0.939106655841848
615.078	0.940254854756369
615.161	0.940013522387809
615.245	0.938524942812549
615.328	0.938003428309381
615.412	0.939106103620868
615.495	0.939695571220088
615.579	0.941214776839298
615.662	0.943077662797341
615.746	0.943928985285821
615.829	0.943431294561366
615.912	0.942224009592797
615.996	0.943089170047429
616.079	0.944121449113481
616.163	0.943297754358426
616.246	0.942092464688743
616.33	0.943492724977241
616.413	0.943804827854764
616.497	0.943043601103605
616.58	0.945628193602555
616.664	0.94786922830694
616.747	0.9488835008784
616.831	0.949706751258045
616.914	0.949262025593189
616.997	0.948060916772379
617.081	0.948131986675901
617.164	0.947651526774142
617.248	0.947540314592105
617.331	0.94849288186571
617.415	0.947180455632041
617.498	0.947532460645003
617.582	0.947366796851048
617.665	0.946909911843425
617.749	0.94755648032427
617.832	0.948580404208212
617.915	0.948726194996677
617.999	0.950105131820338
618.082	0.952455786453962
618.166	0.950745181877162
618.249	0.948757676924789
618.333	0.948261775460783
618.416	0.947333414760847
618.5	0.948056893259295
618.583	0.946399561890062
618.666	0.945235507088176
618.75	0.945585610648378
618.833	0.946342112549293
618.917	0.947198718560325
619	0.947107712437401
619.084	0.947124815615445
619.167	0.948778804745028
619.25	0.949842231214967
619.334	0.947961358616398
619.417	0.945830008256552
619.501	0.944493163288185
619.584	0.943522418777567
619.668	0.944202817052678
619.751	0.945399337994308
619.834	0.947887836315615
619.918	0.950247199332431
620.001	0.94761398793803
620.085	0.945550835198848
620.168	0.945141016231524
620.252	0.942711170289682
620.335	0.941723650541156
620.418	0.943265825342815
620.502	0.945360233065988
620.585	0.94495382244413
620.669	0.943467743909462
620.752	0.944659963249901
620.835	0.945991288475449
620.919	0.94403011610227
621.002	0.941883413851391
621.086	0.93903328984942
621.169	0.940796738926442
621.252	0.942228382491311
621.336	0.941523784224225
621.419	0.939119056566607
621.503	0.940686548809851
621.586	0.941916899231987
621.669	0.942774489291257
621.753	0.942862601652732
621.836	0.942307219156832
621.92	0.941618707293986
622.003	0.940163011950841
622.086	0.939607786566139
622.17	0.936591523553233
622.253	0.936486841290258
622.337	0.937909484156605
622.42	0.93689209064332
622.503	0.937374320279734
622.587	0.937009618540059
622.67	0.938596926322477
622.754	0.938997567507309
622.837	0.937445115473714
622.92	0.938696630588823
623.004	0.942250198028685
623.087	0.94166159285889
623.17	0.939755915453567
623.254	0.940478206936627
623.337	0.942603985115307
623.421	0.942744666515077
623.504	0.939551668533585
623.587	0.938350132409299
623.671	0.940108468695953
623.754	0.940070277485066
623.837	0.940026138006401
623.921	0.939849827952271
624.004	0.939065165533624
624.088	0.938436765785059
624.171	0.938756600763374
624.254	0.939170228115788
624.338	0.939046426379127
624.421	0.940811038161059
624.504	0.940716659399037
624.588	0.940291691300613
624.671	0.942536358097969
624.754	0.943675892747932
624.838	0.942879400417761
624.921	0.941933277748844
625.004	0.942065867196418
625.088	0.942699572853886
625.171	0.943003052827452
625.255	0.942528680463495
625.338	0.941600447396745
625.421	0.941462930450367
625.505	0.94085257408949
625.588	0.940369231299918
625.671	0.939809470759165
625.755	0.940715072063866
625.838	0.942370006418476
625.921	0.944308597008583
626.005	0.945522793452594
626.088	0.945819964912452
626.171	0.946699914906757
626.255	0.947425543204643
626.338	0.945394495594054
626.421	0.945315480310926
626.505	0.945310662757493
626.588	0.944999160887068
626.671	0.945264965393451
626.755	0.945984967319436
626.838	0.946152541516022
626.921	0.947649923842832
627.005	0.94683884748369
627.088	0.943653289622711
627.171	0.944784568132053
627.255	0.94503199274022
627.338	0.945269565370859
627.421	0.9461209744779
627.505	0.944797320153483
627.588	0.94513461336377
627.671	0.945810629839021
627.755	0.94613508287954
627.838	0.94701921193222
627.921	0.948704074336209
628.005	0.947952640497979
628.088	0.94880077065963
628.171	0.94891067045004
628.255	0.946066748184185
628.338	0.944852580582025
628.421	0.94622657051245
628.505	0.945434873341789
628.588	0.945280845276344
628.671	0.944010352219119
628.754	0.944672558062545
628.838	0.943557163017655
628.921	0.942817369481752
629.004	0.943114378049914
629.088	0.943203240842327
629.171	0.942810030079729
629.254	0.94312961287128
629.338	0.943534968464526
629.421	0.944610308671065
629.504	0.944276370959853
629.588	0.943212209960731
629.671	0.943105996017863
629.754	0.943950859570769
629.837	0.943213763362695
629.921	0.941793782115429
630.004	0.941737706357692
630.087	0.942750943017264
630.171	0.943200797097926
630.254	0.945302272915694
630.337	0.945909895427475
630.42	0.943325768330305
630.504	0.943938602040325
630.587	0.945017268712847
630.67	0.943953806760916
630.754	0.941277343567729
630.837	0.940383270821195
630.92	0.939166617136356
631.003	0.939400014216446
631.087	0.939323841973901
631.17	0.940929230491147
631.253	0.941695693900003
631.337	0.939566306724634
631.42	0.937861230655336
631.503	0.939238669527419
631.586	0.940760719882347
631.67	0.940726024787267
631.753	0.939234149801716
631.836	0.940861909374539
631.919	0.941032134780863
632.003	0.940476194438588
632.086	0.937791686523424
632.169	0.936390036743138
632.253	0.936540024318347
632.336	0.937002124158733
632.419	0.937591518038358
632.502	0.939577159986615
632.586	0.938760374743438
632.669	0.938135988051728
632.752	0.939866104971717
632.835	0.940053153101838
632.919	0.941162063511117
633.002	0.942468525601185
633.085	0.940748946074826
633.168	0.940058015845193
633.252	0.940513355642835
633.335	0.939621707582103
633.418	0.937837865066456
633.501	0.938738897228779
633.585	0.940448735034497
633.668	0.940025340078706
633.751	0.940049404572639
633.834	0.940035240607778
633.918	0.939862676536684
634.001	0.942017825950781
634.084	0.942116926819234
634.167	0.94103192423979
634.251	0.942685105482006
634.334	0.942293755158089
634.417	0.940903816127843
634.5	0.942344593110913
634.584	0.944989468724459
634.667	0.945117997632849
634.75	0.944058715828511
634.833	0.944455627507426
634.916	0.946793803549682
635	0.946350698268012
635.083	0.945608373947493
635.166	0.947133976235129
635.249	0.946045843882374
635.333	0.945235611048715
635.416	0.946741648343182
635.499	0.947351714025637
635.582	0.946582217681867
635.666	0.946767984876721
635.749	0.946978248540204
635.832	0.946425582652675
635.915	0.94739906429001
635.998	0.949471612261393
636.082	0.948912015736164
636.165	0.947523614152677
636.248	0.947675137856426
636.331	0.947577702982571
636.414	0.948405196756701
636.498	0.95043135849356
636.581	0.950431962085614
636.664	0.949835682774586
636.747	0.949425659004439
636.831	0.949121297099052
636.914	0.948322329740821
636.997	0.947600444531972
637.08	0.947640170364811
637.163	0.949061263835282
637.247	0.948835135977364
637.33	0.949911268047208
637.413	0.95200154623117
637.496	0.950133707950153
637.579	0.949883422184616
637.663	0.949179035984101
637.746	0.948739925122118
637.829	0.949972940924999
637.912	0.95100818065939
637.995	0.952542157550678
638.079	0.954264228371673
638.162	0.953822617104226
638.245	0.95466835335533
638.328	0.954521444923085
638.411	0.953861287772409
638.494	0.953649501408744
638.578	0.951832483039555
638.661	0.94935970450996
638.744	0.950255957401079
638.827	0.950976942550756
638.91	0.950551984486862
638.994	0.94956158506283
639.077	0.950720523312515
639.16	0.950036446370615
639.243	0.948524686804884
639.326	0.94558892989771
639.409	0.946340299767329
639.493	0.947427163441726
639.576	0.948481719396421
639.659	0.9464084449547
639.742	0.947366869599942
639.825	0.948046851739682
639.908	0.948727228748491
639.992	0.948345960675545
640.075	0.94915233430616
640.158	0.948121882110271
640.241	0.945756156897846
640.324	0.944578196442566
640.407	0.945904349100335
640.491	0.946403912418641
640.574	0.94495460324628
640.657	0.941920110984877
640.74	0.941499252807272
640.823	0.940034992098924
640.906	0.939886698316218
640.99	0.940699953903028
641.073	0.941563936045279
641.156	0.942295801504364
641.239	0.942560776863121
641.322	0.942123020090197
641.405	0.943838470414192
641.488	0.94689482020676
641.572	0.942808692824739
641.655	0.9403146670693
641.738	0.941357467154047
641.821	0.942249199679288
641.904	0.94276340663154
641.987	0.943507946323504
642.071	0.942254792990805
642.154	0.941849409123847
642.237	0.941656626222809
642.32	0.942421818419194
642.403	0.943334743032703
642.486	0.942359116525532
642.569	0.942612922544122
642.652	0.944646955771822
642.736	0.944259418419773
642.819	0.945162404016697
642.902	0.945165220343945
642.985	0.942059357224027
643.068	0.940113534600872
643.151	0.938576631932603
643.234	0.939232905963655
643.318	0.939134561306842
643.401	0.939181744581282
643.484	0.940564013371365
643.567	0.942797917823339
643.65	0.943142988591077
643.733	0.944894501990035
643.816	0.945610381820825
643.899	0.945314772816657
643.982	0.944306831555419
644.066	0.94340620226628
644.149	0.942738323887261
644.232	0.942853323000101
644.315	0.944006735694821
644.398	0.94446335349873
644.481	0.942787430735431
644.564	0.944419439729299
644.647	0.945212159006137
644.731	0.943560738327353
644.814	0.943231383861202
644.897	0.943690156241496
644.98	0.944949608932696
645.063	0.946048605697279
645.146	0.946200828772743
645.229	0.944041272799913
645.312	0.944381715481358
645.395	0.946037095515891
645.478	0.948152606692239
645.562	0.947446055153642
645.645	0.946771358082103
645.728	0.948200874966671
645.811	0.948208818476981
645.894	0.951879467657059
645.977	0.954244472381339
646.06	0.95272902678711
646.143	0.951133432981058
646.226	0.95083780020179
646.309	0.949314930820601
646.392	0.950425423172738
646.476	0.951423446428379
646.559	0.951621969300921
646.642	0.951791051915324
646.725	0.952159001144239
646.808	0.952648004016625
646.891	0.952080694490219
646.974	0.950683137533291
647.057	0.950646900092115
647.14	0.950562035255346
647.223	0.950789668428106
647.306	0.949311427090844
647.389	0.947674032823115
647.472	0.948211187212983
647.556	0.946819705207329
647.639	0.946901437504194
647.722	0.948217372071911
